module_name,token_num,loss,accuracy
net_dict.attn_layers.36,3,10.262276649475089,0.002938296413049102
net_dict.attn_layers.37,1,8.929624557495115,0.04985333979129791
net_dict.attn_layers.37,2,9.942907333374027,0.015655577182769775
net_dict.attn_layers.37,3,10.229741096496586,0.0032647743355482817
net_dict.attn_layers.38,1,8.83117485046387,0.0746171623468399
net_dict.attn_layers.38,2,9.90094375610351,0.01696021296083927
net_dict.attn_layers.38,3,10.187211990356452,0.003591249929741025
net_dict.attn_layers.39,1,8.364569664001472,0.08048227429389954
net_dict.attn_layers.39,2,9.255071640014647,0.022831061854958534
net_dict.attn_layers.39,3,9.578436851501468,0.011100231669843197
net_dict.attn_layers.40,1,8.215941429138187,0.08211139589548111
net_dict.attn_layers.40,2,9.037383079528812,0.03783430904150009
net_dict.attn_layers.40,3,9.273256301879883,0.009141365066170692
net_dict.attn_layers.41,1,7.99112272262574,0.09351584315299988
net_dict.attn_layers.41,2,8.7287197113037,0.04011740908026695
net_dict.attn_layers.41,3,8.897816658020027,0.01762976124882698
net_dict.attn_layers.42,1,7.7318325042724645,0.08602146059274673
net_dict.attn_layers.42,2,8.518834114074714,0.04859752580523491
net_dict.attn_layers.42,3,8.764540672302253,0.021873975172638893
